3.000000000000000000e+00,3.027945204170688687e+00
3.755102040816326259e+00,1.032276384225800747e+01
4.510204081632652517e+00,1.666034854005926746e+01
5.265306122448979664e+00,2.047015907456238892e+01
6.020408163265305923e+00,2.226524827723421041e+01
6.775510204081632182e+00,2.278479990673141842e+01
7.530612244897959329e+00,2.236594242606521377e+01
8.285714285714284699e+00,2.148607769093736763e+01
9.040816326530611846e+00,2.031758957299872748e+01
9.795918367346938993e+00,1.906127016973749022e+01
1.055102040816326436e+01,1.776702211602454184e+01
1.130612244897959151e+01,1.642720020137919690e+01
1.206122448979591866e+01,1.518220159509129630e+01
1.281632653061224403e+01,1.400782103548090340e+01
1.357142857142857117e+01,1.291110525982967516e+01
1.432653061224489655e+01,1.189745134836315010e+01
1.508163265306122369e+01,1.095718304722890934e+01
1.583673469387755084e+01,1.008886814697362944e+01
1.659183673469387799e+01,9.319541036565155423e+00
1.734693877551020336e+01,8.604720645498151299e+00
1.810204081632652873e+01,7.954620194791571564e+00
1.885714285714285410e+01,7.364892853848580501e+00
1.961224489795918302e+01,6.826407618606025629e+00
2.036734693877550839e+01,6.339026927728795613e+00
2.112244897959183731e+01,5.896848085266996442e+00
2.187755102040816269e+01,5.490876494771984362e+00
2.263265306122448806e+01,5.127228737142308646e+00
2.338775510204081343e+01,4.794211776013894699e+00
2.414285714285714235e+01,4.489713562684112702e+00
2.489795918367346772e+01,4.211462374439481238e+00
2.565306122448979309e+01,3.957068489937968447e+00
2.640816326530612201e+01,3.724115968928872533e+00
2.716326530612244738e+01,3.510289034541941078e+00
2.791836734693877276e+01,3.313411579022949471e+00
2.867346938775510168e+01,3.131897452259287729e+00
2.942857142857142705e+01,2.964768121686438551e+00
3.018367346938775242e+01,2.810651017289640397e+00
3.093877551020408134e+01,2.668112594606036225e+00
3.169387755102040671e+01,2.535960304338900961e+00
3.244897959183673208e+01,2.413247827957886837e+00
3.320408163265305745e+01,2.299189042969937091e+00
3.395918367346938282e+01,2.193046587405615533e+00
3.471428571428570820e+01,2.094145375938995191e+00
3.546938775510204067e+01,2.001871768474099866e+00
3.622448979591836604e+01,1.915669410669082806e+00
3.697959183673469141e+01,1.835034344428727593e+00
3.773469387755101678e+01,1.759510134956606908e+00
3.848979591836734215e+01,1.688707798794877757e+00
3.924489795918367463e+01,1.622443199285240611e+00
4.000000000000000000e+01,1.559673181432262190e+00
