2.751836094614735995e+00,1.768581138883113413e+00
3.615424232574951269e+00,7.764209536301586390e+00
3.801391755515819870e+00,1.047303531893487261e+01
5.400633568493021563e+00,2.155706690876186826e+01
5.428996671741603386e+00,2.162696524857586411e+01
7.130497293447182194e+00,2.180464124661645897e+01
7.575920436104630618e+00,2.210142424558764063e+01
7.581719575177717552e+00,2.200750274163035769e+01
8.768113035905020780e+00,2.157001904427810501e+01
9.499331222330010149e+00,1.895030106485180710e+01
1.005445155254999356e+01,1.830688133926224381e+01
1.029883544355001135e+01,1.789541423694654299e+01
1.228128947203422783e+01,1.333263090176733634e+01
1.251443479032949035e+01,1.242796777352660875e+01
1.375976214220321481e+01,1.190510555547562710e+01
1.413544241689277570e+01,1.250847237318116356e+01
1.553357518240438928e+01,1.081283183615119370e+01
1.628910571955130493e+01,7.784927885831219641e+00
1.641964099704627955e+01,9.503354019435045430e+00
1.685451391334790117e+01,9.448687146159162609e+00
1.884814707042572479e+01,7.862815290922712919e+00
1.885150027048926091e+01,7.485034264718640529e+00
1.894035562512690163e+01,5.620734437036727371e+00
2.089557874679836047e+01,5.423582289168949799e+00
2.090202844246384828e+01,4.482592844656839937e+00
2.164774561535479691e+01,6.124498819803923411e+00
2.285825325245702899e+01,5.268989692893164545e+00
2.310782216480737716e+01,4.503465509272229106e+00
2.436812336589753869e+01,4.331612893790493857e+00
2.443557519277983658e+01,2.858501813761001653e+00
2.529623606500540589e+01,3.047716981989914586e+00
2.627235107356857924e+01,4.679317864203894395e+00
2.644564938567843271e+01,4.772617566005649792e+00
2.798487384174281090e+01,3.089382903924476231e+00
2.833304230356988995e+01,4.545980031038249436e+00
2.899282175174060328e+01,3.829763412186241833e+00
2.966603827555944761e+01,2.983084166123004977e+00
3.015930260510050687e+01,2.843939874244167942e+00
3.093203686011668552e+01,2.701863492057779315e+00
3.182393513166507759e+01,1.403979837604176328e+00
3.313433984628871087e+01,2.591949401391644869e+00
3.377374854242474811e+01,4.613430062010094090e+00
3.485054547828320892e+01,1.661909116362929151e+00
3.492068390912195497e+01,1.001231815192267449e+00
3.623786417478253696e+01,4.093844010371821440e+00
3.799962168042878119e+01,2.651312328281198116e+00
3.824504500388226802e+01,5.236816738043019726e-01
3.830081471930241577e+01,8.963492015565799331e-01
3.893575863290431727e+01,8.804735882527728874e-01
3.930803524885082112e+01,3.198451815624960837e+00
